id	filename	md5	size	state
e189cae6-b8b1-40fe-a985-2fdbb08d2035	ea00711d-4423-4509-acd0-f3ec943711c1.mirbase21.isoforms.quantification.txt	8f5d02a6f831fcb7ba4efbd2026bf076	282204	live
49c5ca8a-d639-424c-986e-93cfe1bd1ff4	1fb66ad0-dc12-45de-83fd-709208db8dce.mirbase21.isoforms.quantification.txt	c9ae8dbd1182d2235fd042defacb45de	312306	live
d831ca09-3d7b-4fc9-afb0-e102a0d4192a	c0d51bdd-0b43-4c59-8ef1-7ea059883bf2.mirbase21.isoforms.quantification.txt	7be8b85828c70d2b92d75825cd91d5ef	377619	live
6e611296-1623-48ef-affa-5ce14d29d537	df69dca7-80f1-40a2-b0f2-bdbf123acee6.mirbase21.isoforms.quantification.txt	292552461c2aa87af825d1d43bd8a76b	313054	live
90bf3f7d-ceef-4b85-be81-5e88da5b346e	a745f847-1d36-4fca-ba69-8c33e91f7168.mirbase21.isoforms.quantification.txt	153ad8c296b52c8dd4352667d1119c3e	346386	live
334cc5b3-2552-469f-88cd-fff23eb41474	3829e826-bcd8-44b6-929a-ee890c94d6cd.mirbase21.isoforms.quantification.txt	f69e05b0f0aa8e045fd58a69eafe206b	360401	live
9ba08742-1634-46da-af35-cc8cbd4fa758	a4d3c98b-b149-456c-93c8-47d70479ee23.mirbase21.isoforms.quantification.txt	8219a576f2601392f4fd5a6a94193bcc	326115	live
91bf537a-c99f-4720-9e1d-341555fd9e0a	96002921-1f7a-4f47-a399-05e7f04b6b37.mirbase21.isoforms.quantification.txt	0f1ca3289d8602481d5365da43f63417	339027	live
c4d166ae-36e8-444c-b5f9-bbe691365319	e41e3b77-c931-4d03-bd39-7297965bfc95.mirbase21.isoforms.quantification.txt	288a7f90b47836b4b16ed768d1daf221	300344	live
e2ec1f09-3d49-46c7-85fd-3fdd30e2e305	cd35dff1-a712-4da6-a4e9-f49c09f4d6ed.mirbase21.isoforms.quantification.txt	a3af8b93e6077ee45d56a62a3558aafa	337068	live
37c2ed84-2fdd-4981-a9c9-48222d9f2b72	c8ec24f0-e0a0-4cc2-9f60-c27c32094390.mirbase21.isoforms.quantification.txt	dd0a1c8a057ec7cad03b1b46ba54013b	295027	live
42ee0744-16bf-4998-a326-2e05670b0ad3	7aaa0428-ac76-4e4d-96ce-18d131d88812.mirbase21.isoforms.quantification.txt	401386791e1dbead17dd280910fa7e87	344344	live
d2578a77-cce8-4ed8-90ae-a0099972481c	38d93245-1ccd-40b9-8fcf-5d5cb342b704.mirbase21.isoforms.quantification.txt	c225dc157b8a9454dbbd1736091df6c3	402312	live
a55bc093-bd68-4071-b300-85c7cc07d782	e3950880-413b-4d62-a32a-779538e2ebc3.mirbase21.isoforms.quantification.txt	3b57e7fd444147b387e7320767cd67d5	246756	live
927cc806-c600-41d6-8040-762b7488932d	fcc2dd9d-37b4-49fd-9d3b-202406b78b69.mirbase21.isoforms.quantification.txt	17f16485d37a71528d4e9d30af100695	366089	live
57af6bdd-c614-4224-b7e0-6c2fd72710d8	4348a153-a786-4cb2-8fec-918acf9f9254.mirbase21.isoforms.quantification.txt	b747de255a7f55d01e220e68481b7467	337603	live
a2c0e005-f650-49b2-91cd-a3084e3d0d71	b9316b2e-455d-4325-9661-94b05c789aa0.mirbase21.isoforms.quantification.txt	cb225056e1b71785ce739b37e77db8c4	396693	live
0cbb843b-c6d4-4ad8-8678-6df63074d1a0	40a39e83-23c6-4240-a1a0-ddf221f23103.mirbase21.isoforms.quantification.txt	deb3a1e782612859b5180223207780fa	386699	live
e26c2bd1-54e0-4b43-9636-bf5b47e4d984	7b27e34c-764e-4463-a7cc-7b451b70bf8e.mirbase21.isoforms.quantification.txt	12d793f2cc53339bdf75919c555aa956	295229	live
5d3e85f8-d8d3-4a13-ace0-ed624524db1c	f2809fd4-3e86-4ee2-ae5a-6a56256b95e7.mirbase21.isoforms.quantification.txt	8fdff54ac71f54a6f9ac8a858e99bb4c	294620	live
fedc48d3-0cc2-4004-82e5-cf8af53e9492	66b305e4-c0b4-40ba-a384-3f9eca90358c.mirbase21.isoforms.quantification.txt	f47c5d8ac24d198d2390fbf1c4f53ef5	368472	live
08debc94-b657-4dd9-9de1-167d075fa13f	88ef0233-d4f6-43ee-aa5f-2bb5089072d5.mirbase21.isoforms.quantification.txt	29c535357c43d6af4c38ece43f471d52	230346	live
3acf22dc-4093-4cbf-84e7-fd778a61e9dc	4b31b50d-f2ba-4f7e-a49e-0331ea38674a.mirbase21.isoforms.quantification.txt	1e97bbdc5d8be485996224759ea85cd3	338633	live
27ed4059-a4bd-41b1-95b8-26207cd3d030	182d6150-e189-4b73-b782-f7d7ccb2fcc8.mirbase21.isoforms.quantification.txt	cb598f9869b699c5fd0ef65f7efc2816	364923	live
e61b716b-1153-48e4-9b7e-8577637d1eb7	8ca45577-302c-4993-880b-474a9163cf29.mirbase21.isoforms.quantification.txt	2b181e751abf650c42fb1e65666bbd15	323604	live
4cc1e7c9-9ff4-4d12-b4ad-bff49280af8b	b086a8ee-57ae-47a2-8173-71df4f47b02f.mirbase21.isoforms.quantification.txt	f31807791aa330118f5034ef9432a16d	341389	live
540f2757-5144-4b90-8831-d26f33cb76fe	e3bb32f2-5cdd-4fc3-af9c-72cfe24f234d.mirbase21.isoforms.quantification.txt	91bf48416389de9726473110de1adbfb	307036	live
1df5440a-6f35-4b1a-96a1-b50856723d0b	4d9fe929-fb0d-4a9f-bd42-922fafef34bc.mirbase21.isoforms.quantification.txt	8be4e3dd0ee296cb93ab2f54ecf95e92	368470	live
7b9b40f0-4276-4120-8f37-ccf05e7beb17	768a3bc8-2d00-443b-8ad7-0a1b42ebc5bd.mirbase21.isoforms.quantification.txt	437468a2691692dc853a775b765a351d	353154	live
